"analysis_id","spec","subset","term","metric","estimator","rho","k_es","k_study","k_cluster","est_z","se_z","t_stat","df","p","ci_lb_z","ci_ub_z","pi_lb_z","pi_ub_z","est_r","ci_lb_r","ci_ub_r","pi_lb_r","pi_ub_r","sigma2_cluster","sigma2_study","sigma2_esid","pct_cluster","pct_study","pct_esid","pct_sampling","typical_v","value","ms_input","ms_label","note"
"C3","paris_mid","defined_classified","interaction_HTZ","F_test","3LMA-RVE_CR2",0.6,2254,93,92,,,0.158115137530645,8.78553079477031,0.700385921297717,,,,,,,,,,0.0252134329596303,2.56851092663998e-09,0.0136200219334466,,,,,,,TRUE,"c3_paris_mid_interaction_htz","H0: Paris shift equal across levels {non-sensitive, sensitive}; rma.mv mods=~ 0 + cell(industry x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]; HTZ; num_df = 1"
"C4","levels","classified","lvl::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1273,57,56,-0.0632410889712843,0.0149608409528289,-4.22710789926059,48.4878220283241,0.000104151714974784,-0.0933140594749272,-0.0331681184676414,-0.466850594523256,0.340368416580687,-0.0631569140809292,-0.0930441550309932,-0.0331559608022883,-0.435651145690883,0.327806262171143,0.0320853151790253,1.25270592164372e-09,0.00800729225043942,,,,,,,FALSE,,"rma.mv mods=~ 0 + regulation3 (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C4","levels","classified","lvl::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,531,30,30,-0.0682057300378718,0.0357474573004079,-1.90798829311683,16.3505696091899,0.0741115637926473,-0.143855115594515,0.0074436555187711,-0.498638747914352,0.362227287838609,-0.0681001616327678,-0.142870934863972,0.00744351804244446,-0.46104593044118,0.347174379469767,0.0320853151790253,1.25270592164372e-09,0.00800729225043942,,,,,,,FALSE,,"rma.mv mods=~ 0 + regulation3 (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C4","levels","classified","pair::without ETS/CT - with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1804,85,84,0.00496464106658752,0.0276987447772356,,3.91784486973557,,-0.0725795893790415,0.0825088715122166,,,,,,,,0.0320853151790253,1.25270592164372e-09,0.00800729225043942,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; pairwise contrast (z scale); rma.mv mods=~ 0 + regulation3 (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C4","levels","classified","levels_HTZ","F_test","3LMA-RVE_CR2",0.6,1804,85,84,,,0.0321259170385836,3.91784486973557,0.866637971062899,,,,,,,,,,0.0320853151790253,1.25270592164372e-09,0.00800729225043942,,,,,,,FALSE,,"H0: all level means equal; rma.mv mods=~ 0 + regulation3 (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]; HTZ; num_df = 1"
"C4","paris_mid","defined_classified","cell_pre::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1177,49,48,-0.062742595624611,0.0185547677063219,-3.38148106285554,42.9712843793513,0.00154551235201715,-0.100162574059367,-0.025322617189855,,,-0.0626603935314431,-0.0998289511114359,-0.0253172059954734,,,0.0331953292692031,9.71720082378989e-10,0.00800077898534752,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(regulation3 x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C4","paris_mid","defined_classified","cell_post::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,88,6,6,-0.0765285025921274,0.0215897859687144,,4.99373111731851,,-0.132047775887287,-0.0210092292969678,,,-0.0763794525123182,-0.131285602586848,-0.0210061387707058,,,0.0331953292692031,9.71720082378989e-10,0.00800077898534752,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; rma.mv mods=~ 0 + cell(regulation3 x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C4","paris_mid","defined_classified","cell_pre::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,288,16,16,-0.0894077935819044,0.0674443798473102,-1.325652245366,5.97280833585601,0.233400277989861,-0.254620537523391,0.0758049503595825,,,-0.0891703182581532,-0.249257095797323,0.075660081723666,,,0.0331953292692031,9.71720082378989e-10,0.00800077898534752,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(regulation3 x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C4","paris_mid","defined_classified","cell_post::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,243,14,14,-0.0419965297445612,0.0174580770625215,-2.40556446131849,5.41313891593815,0.0573738261663109,-0.0858630581884552,0.00186999869933286,,,-0.0419718572714601,-0.0856526711381911,0.00186999651960612,,,0.0331953292692031,9.71720082378989e-10,0.00800077898534752,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(regulation3 x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C4","paris_mid","defined_classified","diff::without ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1796,83,82,-0.0137859069675165,0.0284674948460602,-0.484268357369157,5.99535176140472,0.64537731034302,-0.0834564507475675,0.0558846368125345,,,,,,,,0.0331953292692031,9.71720082378989e-10,0.00800077898534752,,,,,,,FALSE,,"post minus pre within level (z scale); rma.mv mods=~ 0 + cell(regulation3 x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C4","paris_mid","defined_classified","diff::with ETS/CT","Fisher_z","3LMA-RVE_CR2",0.6,1796,83,82,0.0474112638373433,0.0659033004613845,0.719406516903103,5.85481682222158,0.49958477487199,-0.114822598010268,0.209645125684954,,,,,,,,0.0331953292692031,9.71720082378989e-10,0.00800077898534752,,,,,,,FALSE,,"post minus pre within level (z scale); rma.mv mods=~ 0 + cell(regulation3 x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C4","paris_mid","defined_classified","interaction_HTZ","F_test","3LMA-RVE_CR2",0.6,1796,83,82,,,0.836632918039118,9.49382966223924,0.383004806741953,,,,,,,,,,0.0331953292692031,9.71720082378989e-10,0.00800077898534752,,,,,,,TRUE,"c4_paris_mid_interaction_htz","H0: Paris shift equal across levels {without ETS/CT, with ETS/CT}; rma.mv mods=~ 0 + cell(regulation3 x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]; HTZ; num_df = 1"
"C5","levels","classified","lvl::1_US","Fisher_z","3LMA-RVE_CR2",0.6,932,32,32,-0.0520051049688259,0.0239233465935076,-2.17382232730513,22.2361723715712,0.0406360774670523,-0.101588554495007,-0.00242165544264442,-0.457460821364897,0.353450611427245,-0.0519582724936006,-0.101240518584242,-0.00242165070879129,-0.428012452772862,0.339432164278782,0.0148096263590862,0.014809642059622,0.00807829782791276,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_region (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C5","levels","classified","lvl::2_Europe","Fisher_z","3LMA-RVE_CR2",0.6,333,23,23,-0.0717737996456607,0.0392854853652773,-1.82698009145888,14.4244242485967,0.0884647677790457,-0.155800785440971,0.0122531861496491,-0.495471618027125,0.351924018735803,-0.0716508060215398,-0.15455227640409,0.0122525729530211,-0.458548377735987,0.338080757519146,0.0148096263590862,0.014809642059622,0.00807829782791276,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_region (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C5","levels","classified","lvl::3_AsiaPac","Fisher_z","3LMA-RVE_CR2",0.6,662,39,39,-0.0736411793038227,0.0217801144816709,-3.38111993698636,23.4153800787522,0.00252895972244645,-0.118652593321225,-0.0286297652864206,-0.477411704128293,0.330129345520647,-0.0735083481581379,-0.118098896796188,-0.0286219455927229,-0.444168338103036,0.318636994822109,0.0148096263590862,0.014809642059622,0.00807829782791276,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_region (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C5","levels","classified","pair::1_US - 2_Europe","Fisher_z","3LMA-RVE_CR2",0.6,1927,91,91,0.0197686946768348,0.0212893140277825,,1.82056939063588,,-0.0810511419481404,0.12058853130181,,,,,,,,0.0148096263590862,0.014809642059622,0.00807829782791276,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; pairwise contrast (z scale); rma.mv mods=~ 0 + country_region (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C5","levels","classified","pair::1_US - 3_AsiaPac","Fisher_z","3LMA-RVE_CR2",0.6,1927,91,91,0.0216360743349968,0.0336482721960198,0.643006993314685,13.3140373020373,0.531138284051994,-0.0508826882720711,0.0941548369420647,,,,,,,,0.0148096263590862,0.014809642059622,0.00807829782791276,,,,,,,FALSE,,"pairwise contrast (z scale); rma.mv mods=~ 0 + country_region (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C5","levels","classified","pair::2_Europe - 3_AsiaPac","Fisher_z","3LMA-RVE_CR2",0.6,1927,91,91,0.00186737965816197,0.0457419057805936,0.0408242644527991,6.64214690857619,0.968635839059566,-0.10748764112681,0.111222400443134,,,,,,,,0.0148096263590862,0.014809642059622,0.00807829782791276,,,,,,,FALSE,,"pairwise contrast (z scale); rma.mv mods=~ 0 + country_region (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C5","levels","classified","levels_HTZ","F_test","3LMA-RVE_CR2",0.6,1927,91,91,,,0.744790458158785,3.29851742188632,0.54085009809843,,,,,,,,,,0.0148096263590862,0.014809642059622,0.00807829782791276,,,,,,,FALSE,,"H0: all level means equal; rma.mv mods=~ 0 + country_region (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]; HTZ; num_df = 2"
"C5","paris_mid","defined_classified","cell_pre::1_US","Fisher_z","3LMA-RVE_CR2",0.6,925,30,30,-0.0717148977646054,0.0354186662121923,-2.02477691663947,33.9878534355515,0.0508039166851297,-0.14369523523175,0.000265439702538839,,,-0.0715922062859552,-0.142714314419574,0.000265439696304701,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","cell_post::1_US","Fisher_z","3LMA-RVE_CR2",0.6,1,1,1,-0.0344896132774179,0.0253186625744521,,2.46819628451197,,-0.125834944359481,0.0568557178046455,,,-0.0344759442653547,-0.125174949295792,0.0567945335037717,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","cell_pre::2_Europe","Fisher_z","3LMA-RVE_CR2",0.6,144,13,13,-0.105305840101668,0.0679406995105425,-1.54996696914089,10.2817285838398,0.151360109814612,-0.25612677858625,0.0455150983829151,,,-0.104918302305023,-0.250669224219637,0.0454836943461359,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","cell_post::2_Europe","Fisher_z","3LMA-RVE_CR2",0.6,189,10,10,-0.0167635423609925,0.0320366448703252,-0.52326148474181,6.11775652727478,0.619197075226524,-0.0947900777152815,0.0612629929932966,,,-0.016761972260972,-0.0945071930758013,0.061186464724795,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","cell_pre::3_AsiaPac","Fisher_z","3LMA-RVE_CR2",0.6,483,24,24,-0.0622955813964906,0.0192539869650471,-3.23546398517768,17.5845440673873,0.00469822921902245,-0.102815320427051,-0.0217758423659304,,,-0.0622151219839884,-0.102454559212972,-0.0217724010759451,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","cell_post::3_AsiaPac","Fisher_z","3LMA-RVE_CR2",0.6,177,15,15,-0.0613683588323553,0.0232864721473879,-2.63536522165893,11.1891058445218,0.0228928321631606,-0.112516051618456,-0.0102206660462547,,,-0.061291435419837,-0.112043631227789,-0.0102203101706702,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","diff::1_US","Fisher_z","3LMA-RVE_CR2",0.6,1919,89,89,0.0372252844871875,0.0435375308304187,,4.0846497080757,,-0.0826727023722664,0.157123271346641,,,,,,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","diff::2_Europe","Fisher_z","3LMA-RVE_CR2",0.6,1919,89,89,0.0885422977406751,0.0751151467051031,1.17875424098266,12.711284450202,0.260090777993986,-0.0741095847985687,0.251194180279919,,,,,,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","diff::3_AsiaPac","Fisher_z","3LMA-RVE_CR2",0.6,1919,89,89,0.000927222564135279,0.0329260223792738,,2.87329710428501,,-0.106521219852023,0.108375664980294,,,,,,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C5","paris_mid","defined_classified","interaction_HTZ","F_test","3LMA-RVE_CR2",0.6,1919,89,89,,,0.460620685132967,3.36290186914728,0.665573144547939,,,,,,,,,,0.0151512564953304,0.0151512597050134,0.00807342922523646,,,,,,,TRUE,"c5_paris_mid_interaction_htz","H0: Paris shift equal across levels {1_US, 2_Europe, 3_AsiaPac}; rma.mv mods=~ 0 + cell(country_region x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]; HTZ; num_df = 2; touches <3-cluster cell [DEC-048]"
"C6","levels","classified","lvl::1_developed","Fisher_z","3LMA-RVE_CR2",0.6,1131,47,47,-0.028932796191827,0.00697622934188295,-4.1473401710182,37.8147959718531,0.000183124676378882,-0.0430577059547868,-0.0148078864288673,-0.186001324961342,0.128135732577688,-0.0289247256150528,-0.0430311164980958,-0.0148068041980917,-0.183885600958704,0.127439030944394,0.0014498916077976,1.02743856224e-09,0.00451938836222666,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_econ (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C6","levels","classified","lvl::2_developing","Fisher_z","3LMA-RVE_CR2",0.6,491,35,34,-0.0507053803906019,0.00983139371140531,-5.15749667636432,28.340855804546,1.74389388950788e-05,-0.070833171239598,-0.0305775895416059,-0.210157384108506,0.108746623327302,-0.0506619699212923,-0.0707149438512464,-0.0305680632012917,-0.207117137360895,0.108319968475049,0.0014498916077976,1.02743856224e-09,0.00451938836222666,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_econ (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C6","levels","classified","pair::1_developed - 2_developing","Fisher_z","3LMA-RVE_CR2",0.6,1622,80,79,0.0217725841987749,0.0123295009405548,1.76589338885238,39.2708947961824,0.0851876474168526,-0.00316068629670932,0.0467058546942591,,,,,,,,0.0014498916077976,1.02743856224e-09,0.00451938836222666,,,,,,,FALSE,,"pairwise contrast (z scale); rma.mv mods=~ 0 + country_econ (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C6","levels","classified","levels_HTZ","F_test","3LMA-RVE_CR2",0.6,1622,80,79,,,3.11837946079253,39.2708947961824,0.0851876474168526,,,,,,,,,,0.0014498916077976,1.02743856224e-09,0.00451938836222666,,,,,,,FALSE,,"H0: all level means equal; rma.mv mods=~ 0 + country_econ (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]; HTZ; num_df = 1"
"C6","paris_mid","defined_classified","cell_pre::1_developed","Fisher_z","3LMA-RVE_CR2",0.6,1105,43,43,-0.025500104945457,0.00709751526212723,-3.59282143168147,36.1567644792844,0.000966636314051882,-0.0398923663660837,-0.0111078435248303,,,-0.0254945791894724,-0.0398712182455335,-0.0111073867032923,,,0.00154363269640791,7.23762028731697e-10,0.00450147839929607,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_econ x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C6","paris_mid","defined_classified","cell_post::1_developed","Fisher_z","3LMA-RVE_CR2",0.6,20,3,3,-0.0651779602310442,0.0131733602945203,,1.52860931164094,,-0.142393088444965,0.0120371679828764,,,-0.0650858211876152,-0.141438452566746,0.0120365866477849,,,0.00154363269640791,7.23762028731697e-10,0.00450147839929607,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; rma.mv mods=~ 0 + cell(country_econ x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C6","paris_mid","defined_classified","cell_pre::2_developing","Fisher_z","3LMA-RVE_CR2",0.6,295,18,17,-0.0528832237808535,0.014364327108008,-3.68156638199722,13.7059029304032,0.00254741705909525,-0.0837537768545172,-0.0220126707071899,,,-0.0528339805018375,-0.0835584890528964,-0.0220091159266985,,,0.00154363269640791,7.23762028731697e-10,0.00450147839929607,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_econ x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C6","paris_mid","defined_classified","cell_post::2_developing","Fisher_z","3LMA-RVE_CR2",0.6,194,17,17,-0.0533675357276578,0.0120244456706644,-4.43825330408841,14.2760312716932,0.000536924901051421,-0.0791107031436254,-0.0276243683116902,,,-0.0533169281305029,-0.0789460770562497,-0.0276173436846964,,,0.00154363269640791,7.23762028731697e-10,0.00450147839929607,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_econ x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C6","paris_mid","defined_classified","diff::1_developed","Fisher_z","3LMA-RVE_CR2",0.6,1614,78,77,-0.0396778552855872,0.0149636942078276,,1.78951779807511,,-0.111891730720547,0.0325360201493725,,,,,,,,0.00154363269640791,7.23762028731697e-10,0.00450147839929607,,,,,,,FALSE,,"descriptive [DEC-048 double rule]; post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_econ x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C6","paris_mid","defined_classified","diff::2_developing","Fisher_z","3LMA-RVE_CR2",0.6,1614,78,77,-0.000484311946804275,0.0179212894287401,-0.027024391784421,14.5118690955024,0.978808404042994,-0.0387948490768032,0.0378262251831946,,,,,,,,0.00154363269640791,7.23762028731697e-10,0.00450147839929607,,,,,,,FALSE,,"post minus pre within level (z scale); rma.mv mods=~ 0 + cell(country_econ x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
"C6","paris_mid","defined_classified","interaction_HTZ","F_test","3LMA-RVE_CR2",0.6,1614,78,77,,,3.49283875642585,2.20325082246956,0.190734705682579,,,,,,,,,,0.00154363269640791,7.23762028731697e-10,0.00450147839929607,,,,,,,TRUE,"c6_paris_mid_interaction_htz","H0: Paris shift equal across levels {1_developed, 2_developing}; rma.mv mods=~ 0 + cell(country_econ x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]; HTZ; num_df = 1"
"C7","levels","classified","lvl::1_western","Fisher_z","3LMA-RVE_CR2",0.6,1330,57,57,-0.0607894588064418,0.0280083155609956,-2.1704075232249,40.1562210895922,0.0359465561431211,-0.117389516984867,-0.00418940062801704,-0.451206900950989,0.329627983338106,-0.0607146897135082,-0.116853251878997,-0.00418937611869057,-0.422890573936837,0.318186463772832,0.0288071235690487,1.8412393690889e-09,0.00773330861455995,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_culture (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C7","levels","classified","lvl::2_non_western","Fisher_z","3LMA-RVE_CR2",0.6,626,40,39,-0.0660635010328443,0.0184342372656675,-3.58373932594885,20.7732087455619,0.00177278155372338,-0.10442509652062,-0.027701905545069,-0.465703037816821,0.333576035751132,-0.0659675596427528,-0.104047173544961,-0.0276948216129927,-0.434720921333106,0.321730334709823,0.0288071235690487,1.8412393690889e-09,0.00773330861455995,,,,,,,FALSE,,"rma.mv mods=~ 0 + country_culture (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C7","levels","classified","pair::1_western - 2_non_western","Fisher_z","3LMA-RVE_CR2",0.6,1956,96,95,0.0052740422264025,0.0339523183132473,0.155336733643449,9.25854974403985,0.879889872264899,-0.0712057291471724,0.0817538135999774,,,,,,,,0.0288071235690487,1.8412393690889e-09,0.00773330861455995,,,,,,,FALSE,,"pairwise contrast (z scale); rma.mv mods=~ 0 + country_culture (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]"
"C7","levels","classified","levels_HTZ","F_test","3LMA-RVE_CR2",0.6,1956,96,95,,,0.0241295008190159,9.25854974403985,0.879889872264899,,,,,,,,,,0.0288071235690487,1.8412393690889e-09,0.00773330861455995,,,,,,,FALSE,,"H0: all level means equal; rma.mv mods=~ 0 + country_culture (cell means, NCE excluded); random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_A classified [A.14]; HTZ; num_df = 1"
"C7","paris_mid","defined_classified","cell_pre::1_western","Fisher_z","3LMA-RVE_CR2",0.6,1133,47,47,-0.0636267699589405,0.0331905839411697,-1.91701267057305,33.734623450328,0.0637379553228626,-0.131097701982946,0.00384416206506459,,,-0.0635410472899582,-0.13035178787559,0.00384414312936983,,,0.0302329052328479,1.70146558867632e-09,0.00772260274257301,,,,,,,FALSE,,"rma.mv mods=~ 0 + cell(country_culture x pp_mid_lag0), nonempty cells; random ~1|cluster_id/study/esid; V blocks within cluster_id, rho=0.6; CR2/Satterthwaite on cluster_id [D31.1/A.2]; domain = M_B period+classified [A.14]"
